t,x,signal,noise,A,f0,snr_db,sigma
0.17500000000000002,0.7030869230523447,0.7071067811865557,-0.004019858134211002,1.0,125.0,30,0.022360679774997897
0.176,0.993591662744718,1.0,-0.006408337255281975,1.0,125.0,30,0.022360679774997897
0.177,0.6856039626760787,0.7071067811865633,-0.021502818510484602,1.0,125.0,30,0.022360679774997897
0.178,-0.03138382982437149,2.4989603489608476e-14,-0.03138382982439648,1.0,125.0,30,0.022360679774997897
0.179,-0.7276447792225924,-0.7071067811865279,-0.020537998036064455,1.0,125.0,30,0.022360679774997897
0.18,-0.9795516016732022,-1.0,0.020448398326797762,1.0,125.0,30,0.022360679774997897
0.181,-0.6828565757730573,-0.7071067811865709,0.02425020541351365,1.0,125.0,30,0.022360679774997897
0.182,0.01729043442548893,-7.348499775520708e-15,0.017290434425496277,1.0,125.0,30,0.022360679774997897
0.183,0.7074117857543543,0.7071067811865405,0.00030500456781379397,1.0,125.0,30,0.022360679774997897
0.184,1.0006680893942765,1.0,0.0006680893942765845,1.0,125.0,30,0.022360679774997897
0.185,0.7256044472427534,0.7071067811865585,0.01849766605619494,1.0,125.0,30,0.022360679774997897
0.186,0.012012151712541889,1.8129105491836944e-14,0.01201215171252376,1.0,125.0,30,0.022360679774997897
0.187,-0.6881414065196707,-0.7071067811865328,0.018965374666862073,1.0,125.0,30,0.022360679774997897
0.188,-0.9753361795886718,-1.0,0.024663820411328186,1.0,125.0,30,0.022360679774997897
0.189,-0.726366346471454,-0.7071067811865661,-0.01925956528488791,1.0,125.0,30,0.022360679774997897
0.19,0.03171050620374584,-4.880017777491762e-16,0.031710506203746325,1.0,125.0,30,0.022360679774997897
0.191,0.7364579153863562,0.7071067811865452,0.02935113419981093,1.0,125.0,30,0.022360679774997897
0.192,0.9648583513350701,1.0,-0.03514164866492984,1.0,125.0,30,0.022360679774997897
0.193,0.6593196382018762,0.7071067811865536,-0.04778714298467734,1.0,125.0,30,0.022360679774997897
0.194,0.008380532761217835,1.1268607494065414e-14,0.008380532761206566,1.0,125.0,30,0.022360679774997897
0.195,-0.7237912696901703,-0.7071067811865377,-0.01668448850363254,1.0,125.0,30,0.022360679774997897
0.196,-1.000608290362289,-1.0,-0.0006082903622889695,1.0,125.0,30,0.022360679774997897
0.197,-0.681005964345525,-0.7071067811865612,0.026100816841036285,1.0,125.0,30,0.022360679774997897
0.198,-0.019102803384578686,-2.2049213210381653e-14,-0.019102803384556638,1.0,125.0,30,0.022360679774997897
0.199,0.727261406318021,0.7071067811865501,0.02015462513147095,1.0,125.0,30,0.022360679774997897
0.2,0.9848626503320146,1.0,-0.01513734966798543,1.0,125.0,30,0.022360679774997897
0.201,0.744609013273946,0.7071067811865487,0.03750223208739739,1.0,125.0,30,0.022360679774997897
0.202,0.03938668005124975,4.408109496293883e-15,0.03938668005124534,1.0,125.0,30,0.022360679774997897
0.203,-0.725847196309091,-0.7071067811865425,-0.018740415122548582,1.0,125.0,30,0.022360679774997897
0.20400000000000001,-0.9817245520861658,-1.0,0.018275447913834227,1.0,125.0,30,0.022360679774997897
0.20500000000000002,-0.7318548238511374,-0.7071067811865563,-0.024748042664581128,1.0,125.0,30,0.022360679774997897
0.20600000000000002,-0.0035442460484972024,-1.5188715212610122e-14,-0.0035442460484820136,1.0,125.0,30,0.022360679774997897
0.20700000000000002,0.6743916824634584,0.707106781186555,-0.03271509872309663,1.0,125.0,30,0.022360679774997897
0.20800000000000002,0.9944218799747421,1.0,-0.005578120025257952,1.0,125.0,30,0.022360679774997897
0.209,0.6410379467041614,0.707106781186564,-0.06606883448240267,1.0,125.0,30,0.022360679774997897
0.21,-0.03042849005640707,2.596932092892636e-14,-0.030428490056433038,1.0,125.0,30,0.022360679774997897
0.211,-0.7365985047457615,-0.7071067811865273,-0.02949172355923425,1.0,125.0,30,0.022360679774997897
0.212,-0.9903983845840686,-1.0,0.00960161541593146,1.0,125.0,30,0.022360679774997897
0.213,-0.7334128738701982,-0.7071067811865716,-0.02630609268362666,1.0,125.0,30,0.022360679774997897
0.214,-0.004494335205312381,-8.32821721483859e-15,-0.004494335205304053,1.0,125.0,30,0.022360679774997897
0.215,0.6613639973874793,0.7071067811865397,-0.04574278379906041,1.0,125.0,30,0.022360679774997897
0.216,1.0153586211821501,1.0,0.015358621182150051,1.0,125.0,30,0.022360679774997897
0.217,0.7345257214870974,0.7071067811865591,0.027418940300538257,1.0,125.0,30,0.022360679774997897
0.218,-0.002429269189525684,1.9108822931154828e-14,-0.002429269189544793,1.0,125.0,30,0.022360679774997897
0.219,-0.6815893785825741,-0.7071067811865321,0.025517402603958024,1.0,125.0,30,0.022360679774997897
0.22,-1.0252618435386767,-1.0,-0.025261843538676682,1.0,125.0,30,0.022360679774997897
0.221,-0.715026706659814,-0.7071067811865668,-0.007919925473247297,1.0,125.0,30,0.022360679774997897
0.222,-0.0363665698164557,-1.4677192170670588e-15,-0.03636656981645423,1.0,125.0,30,0.022360679774997897
0.223,0.6965549102515574,0.7071067811865446,-0.010551870934987256,1.0,125.0,30,0.022360679774997897
0.224,1.0048220239946948,1.0,0.004822023994694806,1.0,125.0,30,0.022360679774997897
0.225,0.6909153735612066,0.7071067811865542,-0.01619140762534771,1.0,125.0,30,0.022360679774997897
0.226,0.009220171629385106,1.2248324933383297e-14,0.009220171629372857,1.0,125.0,30,0.022360679774997897
0.227,-0.7412298806435177,-0.7071067811865369,-0.034123099456980825,1.0,125.0,30,0.022360679774997897
0.228,-0.9660968364146972,-1.0,0.03390316358530277,1.0,125.0,30,0.022360679774997897
0.229,-0.6862671110282613,-0.7071067811865619,0.0208396701583006,1.0,125.0,30,0.022360679774997897
0.23,-0.0019468344941563369,-2.3028930649699535e-14,-0.001946834494133308,1.0,125.0,30,0.022360679774997897
0.231,0.7233540100699191,0.7071067811865495,0.01624722888336964,1.0,125.0,30,0.022360679774997897
0.232,1.0311353459474677,1.0,0.03113534594746767,1.0,125.0,30,0.022360679774997897
0.233,0.7312493525574575,0.7071067811865495,0.02414257137090807,1.0,125.0,30,0.022360679774997897
0.234,-0.011119160406641026,5.387826935611766e-15,-0.011119160406646414,1.0,125.0,30,0.022360679774997897
0.23500000000000001,-0.6867899322845883,-0.7071067811865418,0.0203168489019535,1.0,125.0,30,0.022360679774997897
0.23600000000000002,-1.022954452478131,-1.0,-0.022954452478131104,1.0,125.0,30,0.022360679774997897
0.23700000000000002,-0.6751301135509433,-0.707106781186557,0.03197666763561371,1.0,125.0,30,0.022360679774997897
0.23800000000000002,0.021064422555600596,-1.6168432651928003e-14,0.021064422555616764,1.0,125.0,30,0.022360679774997897
0.23900000000000002,0.7267435497775119,0.7071067811865341,0.019636768590977766,1.0,125.0,30,0.022360679774997897
0.24,0.9907304581740384,1.0,-0.009269541825961578,1.0,125.0,30,0.022360679774997897
0.241,0.6831323661832804,0.7071067811865647,-0.023974415003284278,1.0,125.0,30,0.022360679774997897
0.242,0.0105959755145494,2.694903836824424e-14,0.010595975514522451,1.0,125.0,30,0.022360679774997897
0.243,-0.7217987534687841,-0.7071067811865266,-0.014691972282257491,1.0,125.0,30,0.022360679774997897
0.244,-1.0097159237557018,-1.0,-0.009715923755701912,1.0,125.0,30,0.022360679774997897
0.245,-0.7046294605759689,-0.7071067811865723,0.0024773206106034184,1.0,125.0,30,0.022360679774997897
0.246,0.0008703149058040456,-9.307934654156473e-15,0.0008703149058133535,1.0,125.0,30,0.022360679774997897
0.247,0.6819969482873487,0.707106781186539,-0.025109832899190367,1.0,125.0,30,0.022360679774997897
0.248,1.004701800660862,1.0,0.004701800660861807,1.0,125.0,30,0.022360679774997897
0.249,0.7228574495705689,0.7071067811865598,0.015750668384009126,1.0,125.0,30,0.022360679774997897
0.25,0.00804485601072418,2.008854037047271e-14,0.008044856010704092,1.0,125.0,30,0.022360679774997897
0.251,-0.7079170030280438,-0.7071067811865314,-0.0008102218415124712,1.0,125.0,30,0.022360679774997897
0.252,-1.0066859173544604,-1.0,-0.006685917354460547,1.0,125.0,30,0.022360679774997897
0.253,-0.7381627978631283,-0.7071067811865674,-0.031056016676560903,1.0,125.0,30,0.022360679774997897
0.254,-0.01827262617009589,-3.086914608678895e-14,-0.01827262617006502,1.0,125.0,30,0.022360679774997897
0.255,0.6993959882684441,0.7071067811865439,-0.00771079291809979,1.0,125.0,30,0.022360679774997897
0.256,1.043644606032747,1.0,0.04364460603274683,1.0,125.0,30,0.022360679774997897
0.257,0.7561625602873912,0.707106781186555,0.049055779100836173,1.0,125.0,30,0.022360679774997897
0.258,0.01661560290545954,1.322804237270118e-14,0.016615602905446312,1.0,125.0,30,0.022360679774997897
0.259,-0.7159930666523225,-0.7071067811865362,-0.008886285465786275,1.0,125.0,30,0.022360679774997897
0.26,-0.9910357984018543,-1.0,0.008964201598145757,1.0,125.0,30,0.022360679774997897
0.261,-0.7304692204494097,-0.7071067811865626,-0.023362439262847107,1.0,125.0,30,0.022360679774997897
0.262,0.021809622535152687,-2.400864808901742e-14,0.021809622535176695,1.0,125.0,30,0.022360679774997897
0.263,0.7146399637089516,0.7071067811865488,0.007533182522402713,1.0,125.0,30,0.022360679774997897
0.264,0.9951079742773021,1.0,-0.004892025722697844,1.0,125.0,30,0.022360679774997897
0.265,0.6974424832241654,0.7071067811865501,-0.009664297962384768,1.0,125.0,30,0.022360679774997897
0.266,-0.0275062271942038,6.367544374929648e-15,-0.027506227194210166,1.0,125.0,30,0.022360679774997897
0.267,-0.7073532876043387,-0.7071067811865411,-0.00024650641779754684,1.0,125.0,30,0.022360679774997897
0.268,-0.9799694361700905,-1.0,0.02003056382990951,1.0,125.0,30,0.022360679774997897
0.269,-0.6846421015505414,-0.7071067811865578,0.022464679636016442,1.0,125.0,30,0.022360679774997897
0.27,-0.0034078032459091486,-1.7148150091245887e-14,-0.0034078032458920004,1.0,125.0,30,0.022360679774997897
