t,x,signal,noise,A,f0,snr_db,sigma
0.111,1.3519141002469657,0.707106781186547,0.6448073190604187,1.0,125.0,-5,1.2574334296829353
0.112,3.081894735414432,1.0,2.081894735414432,1.0,125.0,-5,1.2574334296829353
0.113,0.5380622177678578,0.7071067811865519,-0.1690445634186941,1.0,125.0,-5,1.2574334296829353
0.114,-0.8700079563071678,8.819313895770708e-15,-0.8700079563071765,1.0,125.0,-5,1.2574334296829353
0.115,-2.627350566218918,-0.7071067811865394,-1.9202437850323786,1.0,125.0,-5,1.2574334296829353
0.116,-0.9939555730299953,-1.0,0.006044426970004727,1.0,125.0,-5,1.2574334296829353
0.117,0.22877348695584598,-0.7071067811865495,0.9358802681423954,1.0,125.0,-5,1.2574334296829353
0.11800000000000001,0.19344249144204298,-5.389064896884942e-15,0.19344249144204836,1.0,125.0,-5,1.2574334296829353
0.11900000000000001,1.3530370877036273,0.7071067811865418,0.6459303065170855,1.0,125.0,-5,1.2574334296829353
0.12,1.4618288032748645,1.0,0.46182880327486453,1.0,125.0,-5,1.2574334296829353
0.121,0.6856322623444497,0.707106781186557,-0.021474518842107243,1.0,125.0,-5,1.2574334296829353
0.122,1.2216519179499616,1.6169670613201182e-14,1.2216519179499454,1.0,125.0,-5,1.2574334296829353
0.123,-0.029957685819588353,-0.7071067811865442,0.6771490953669559,1.0,125.0,-5,1.2574334296829353
0.124,0.3543087705016703,-1.0,1.3543087705016703,1.0,125.0,-5,1.2574334296829353
0.125,0.2798450092299236,-0.7071067811865547,0.9869517904164783,1.0,125.0,-5,1.2574334296829353
0.126,0.26042552342709113,-1.2739421614315414e-14,0.26042552342710384,1.0,125.0,-5,1.2574334296829353
0.127,1.9352233329291528,0.7071067811865366,1.2281165517426162,1.0,125.0,-5,1.2574334296829353
0.128,2.1212876414078874,1.0,1.1212876414078872,1.0,125.0,-5,1.2574334296829353
0.129,1.9560789738987387,0.7071067811865522,1.2489721927121866,1.0,125.0,-5,1.2574334296829353
0.13,-0.36515562879595526,9.309172615429648e-15,-0.3651556287959646,1.0,125.0,-5,1.2574334296829353
0.131,0.27794106901670934,-0.707106781186539,0.9850478502032484,1.0,125.0,-5,1.2574334296829353
0.132,-0.05858719913170174,-1.0,0.9414128008682983,1.0,125.0,-5,1.2574334296829353
0.133,-1.1108371841451303,-0.7071067811865498,-0.4037304029585805,1.0,125.0,-5,1.2574334296829353
0.134,0.910547400340925,-5.8789236165438834e-15,0.9105474003409308,1.0,125.0,-5,1.2574334296829353
0.135,0.6989405142593638,0.7071067811865415,-0.008166266927177725,1.0,125.0,-5,1.2574334296829353
0.136,-1.9318359351324794,1.0,-2.9318359351324794,1.0,125.0,-5,1.2574334296829353
0.137,-0.10830574295428108,0.7071067811865474,-0.8154125241408284,1.0,125.0,-5,1.2574334296829353
0.138,-0.3247115641283812,2.448674617658118e-15,-0.32471156412838365,1.0,125.0,-5,1.2574334296829353
0.139,-2.4528141859011403,-0.7071067811865439,-1.7457074047145964,1.0,125.0,-5,1.2574334296829353
0.14,-0.7682461561819044,-1.0,0.23175384381809558,1.0,125.0,-5,1.2574334296829353
0.14100000000000001,-2.2122152138714783,-0.7071067811865449,-1.5051084326849333,1.0,125.0,-5,1.2574334296829353
0.14200000000000002,-0.6138431292218921,9.815743812276475e-16,-0.6138431292218931,1.0,125.0,-5,1.2574334296829353
0.14300000000000002,0.779961202109003,0.7071067811865464,0.07285442092245668,1.0,125.0,-5,1.2574334296829353
0.14400000000000002,-0.16427425688741826,1.0,-1.1642742568874183,1.0,125.0,-5,1.2574334296829353
0.145,-1.005210190026012,0.7071067811865626,-1.7123169712125745,1.0,125.0,-5,1.2574334296829353
0.146,-0.6449023605554086,2.4009886050290594e-14,-0.6449023605554326,1.0,125.0,-5,1.2574334296829353
0.147,0.12943853756544066,-0.7071067811865387,0.8365453187519793,1.0,125.0,-5,1.2574334296829353
0.148,-0.35908986881990046,-1.0,0.6409101311800995,1.0,125.0,-5,1.2574334296829353
0.149,0.38461591550160223,-0.7071067811865601,1.0917226966881624,1.0,125.0,-5,1.2574334296829353
0.15,-0.771641000753715,-2.057963705140483e-14,-0.7716410007536945,1.0,125.0,-5,1.2574334296829353
0.151,1.1399024152674835,0.7071067811865411,0.4327956340809423,1.0,125.0,-5,1.2574334296829353
0.152,0.61600810491959,1.0,-0.38399189508041,1.0,125.0,-5,1.2574334296829353
0.153,-0.14510396485897648,0.7071067811865578,-0.8522107460455343,1.0,125.0,-5,1.2574334296829353
0.154,-1.3118442952670653,1.7149388052519063e-14,-1.3118442952670823,1.0,125.0,-5,1.2574334296829353
0.155,1.1609277944178713,-0.7071067811865335,1.8680345756044048,1.0,125.0,-5,1.2574334296829353
0.156,-1.6312618115412953,-1.0,-0.6312618115412952,1.0,125.0,-5,1.2574334296829353
0.157,0.5479907012038473,-0.7071067811865553,1.2550974823904026,1.0,125.0,-5,1.2574334296829353
0.158,1.1858819968883212,-1.3719139053633297e-14,1.185881996888335,1.0,125.0,-5,1.2574334296829353
0.159,-0.9763586820991457,0.7071067811865359,-1.6834654632856816,1.0,125.0,-5,1.2574334296829353
0.16,0.6644268260159208,1.0,-0.33557317398407915,1.0,125.0,-5,1.2574334296829353
0.161,0.45497518003003756,0.7071067811865529,-0.25213160115651534,1.0,125.0,-5,1.2574334296829353
0.162,-0.7050242069251011,1.0288890054747531e-14,-0.7050242069251115,1.0,125.0,-5,1.2574334296829353
0.163,-1.4134764097290484,-0.7071067811865384,-0.7063696285425101,1.0,125.0,-5,1.2574334296829353
0.164,-2.317872393279088,-1.0,-1.3178723932790881,1.0,125.0,-5,1.2574334296829353
0.165,-2.6393579240548264,-0.7071067811865606,-1.9322511428682658,1.0,125.0,-5,1.2574334296829353
0.166,0.4965006934363957,7.352213659340238e-15,0.49650069343638836,1.0,125.0,-5,1.2574334296829353
0.167,1.9238947176713865,0.7071067811865508,1.2167879364848357,1.0,125.0,-5,1.2574334296829353
0.168,1.1059722730614463,1.0,0.10597227306144627,1.0,125.0,-5,1.2574334296829353
0.169,1.3447517126311814,0.707106781186548,0.6376449314446334,1.0,125.0,-5,1.2574334296829353
0.17,-2.0205822192662826,3.4283920569760004e-15,-2.020582219266286,1.0,125.0,-5,1.2574334296829353
0.171,-0.3950946301767347,-0.7071067811865432,0.31201215100980856,1.0,125.0,-5,1.2574334296829353
0.17200000000000001,-0.1454688270042166,-1.0,0.8545311729957834,1.0,125.0,-5,1.2574334296829353
0.17300000000000001,-1.2610903092634467,-0.7071067811865557,-0.5539835280768909,1.0,125.0,-5,1.2574334296829353
0.17400000000000002,-0.6530420933248502,-1.4208997773292239e-14,-0.653042093324836,1.0,125.0,-5,1.2574334296829353
0.17500000000000002,0.3602613960575362,0.7071067811865557,-0.34684538512901947,1.0,125.0,-5,1.2574334296829353
0.176,0.14520142896417965,1.0,-0.8547985710358204,1.0,125.0,-5,1.2574334296829353
0.177,1.0963313963391752,0.7071067811865633,0.3892246151526118,1.0,125.0,-5,1.2574334296829353
0.178,1.7326227367486724,2.4989603489608476e-14,1.7326227367486473,1.0,125.0,-5,1.2574334296829353
0.179,1.1539039882574025,-0.7071067811865279,1.8610107694439304,1.0,125.0,-5,1.2574334296829353
0.18,-1.5957369656431517,-1.0,-0.5957369656431518,1.0,125.0,-5,1.2574334296829353
0.181,-0.540439672354142,-0.7071067811865709,0.16666710883242886,1.0,125.0,-5,1.2574334296829353
0.182,0.6988432319018513,-7.348499775520708e-15,0.6988432319018586,1.0,125.0,-5,1.2574334296829353
0.183,-0.5870523323512683,0.7071067811865405,-1.2941591135378088,1.0,125.0,-5,1.2574334296829353
0.184,2.3059676526855997,1.0,1.3059676526856,1.0,125.0,-5,1.2574334296829353
0.185,0.5086238026838197,0.7071067811865585,-0.19848297850273872,1.0,125.0,-5,1.2574334296829353
0.186,-0.9087019054223409,1.8129105491836944e-14,-0.908701905422359,1.0,125.0,-5,1.2574334296829353
0.187,-0.5654464505162389,-0.7071067811865328,0.141660330670294,1.0,125.0,-5,1.2574334296829353
0.188,-2.589534900981813,-1.0,-1.589534900981813,1.0,125.0,-5,1.2574334296829353
0.189,-0.29495915818487367,-0.7071067811865661,0.41214762300169244,1.0,125.0,-5,1.2574334296829353
0.19,0.7326833776844938,-4.880017777491762e-16,0.7326833776844942,1.0,125.0,-5,1.2574334296829353
0.191,0.2556429450288609,0.7071067811865452,-0.4514638361576843,1.0,125.0,-5,1.2574334296829353
0.192,2.2206508157970246,1.0,1.2206508157970244,1.0,125.0,-5,1.2574334296829353
0.193,-0.5338029806258645,0.7071067811865536,-1.240909761812418,1.0,125.0,-5,1.2574334296829353
0.194,-1.7438686634739524,1.1268607494065414e-14,-1.7438686634739637,1.0,125.0,-5,1.2574334296829353
0.195,1.823108730200805,-0.7071067811865377,2.530215511387343,1.0,125.0,-5,1.2574334296829353
0.196,-0.7465685043987225,-1.0,0.25343149560127753,1.0,125.0,-5,1.2574334296829353
0.197,-0.3267578461096202,-0.7071067811865612,0.380348935076941,1.0,125.0,-5,1.2574334296829353
0.198,2.5265004347182702,-2.2049213210381653e-14,2.5265004347182924,1.0,125.0,-5,1.2574334296829353
0.199,0.5725136635874555,0.7071067811865501,-0.1345931175990946,1.0,125.0,-5,1.2574334296829353
0.2,2.6531302253569553,1.0,1.6531302253569553,1.0,125.0,-5,1.2574334296829353
0.201,0.21785550802151554,0.7071067811865487,-0.48925127316503314,1.0,125.0,-5,1.2574334296829353
0.202,0.5738304174987896,4.408109496293883e-15,0.5738304174987852,1.0,125.0,-5,1.2574334296829353
0.203,-0.48017451048247606,-0.7071067811865425,0.22693227070406638,1.0,125.0,-5,1.2574334296829353
0.20400000000000001,-3.4978714085529155,-1.0,-2.4978714085529155,1.0,125.0,-5,1.2574334296829353
0.20500000000000002,-0.742163944947359,-0.7071067811865563,-0.03505716376080268,1.0,125.0,-5,1.2574334296829353
0.20600000000000002,1.0420285736009096,-1.5188715212610122e-14,1.0420285736009247,1.0,125.0,-5,1.2574334296829353
0.20700000000000002,0.2786556834589878,0.707106781186555,-0.42845109772756723,1.0,125.0,-5,1.2574334296829353
0.20800000000000002,2.0786010268009543,1.0,1.0786010268009543,1.0,125.0,-5,1.2574334296829353
0.209,1.4806213056927668,0.707106781186564,0.773514524506203,1.0,125.0,-5,1.2574334296829353
0.21,-4.688079639599297,2.596932092892636e-14,-4.688079639599323,1.0,125.0,-5,1.2574334296829353
0.211,-1.14711283524944,-0.7071067811865273,-0.4400060540629127,1.0,125.0,-5,1.2574334296829353
0.212,-0.7440720531495107,-1.0,0.25592794685048925,1.0,125.0,-5,1.2574334296829353
0.213,-1.4932421178701136,-0.7071067811865716,-0.7861353366835421,1.0,125.0,-5,1.2574334296829353
0.214,0.014828700552402629,-8.32821721483859e-15,0.014828700552410957,1.0,125.0,-5,1.2574334296829353
0.215,1.3433411403149926,0.7071067811865397,0.636234359128453,1.0,125.0,-5,1.2574334296829353
0.216,-1.2370238297360392,1.0,-2.237023829736039,1.0,125.0,-5,1.2574334296829353
0.217,1.2543105767899663,0.7071067811865591,0.547203795603407,1.0,125.0,-5,1.2574334296829353
0.218,-0.16205615517857985,1.9108822931154828e-14,-0.16205615517859895,1.0,125.0,-5,1.2574334296829353
0.219,-0.6734689191280011,-0.7071067811865321,0.03363786205853107,1.0,125.0,-5,1.2574334296829353
0.22,-1.458776862117415,-1.0,-0.4587768621174151,1.0,125.0,-5,1.2574334296829353
0.221,-2.343486861151213,-0.7071067811865668,-1.636380079964646,1.0,125.0,-5,1.2574334296829353
0.222,-0.9185111526800489,-1.4677192170670588e-15,-0.9185111526800475,1.0,125.0,-5,1.2574334296829353
0.223,-1.0156592012189,0.7071067811865446,-1.7227659824054447,1.0,125.0,-5,1.2574334296829353
0.224,1.780437047061892,1.0,0.780437047061892,1.0,125.0,-5,1.2574334296829353
0.225,0.5368439288530108,0.7071067811865542,-0.17026285233354346,1.0,125.0,-5,1.2574334296829353
0.226,0.028683111580345363,1.2248324933383297e-14,0.028683111580333116,1.0,125.0,-5,1.2574334296829353
0.227,0.15689428308690312,-0.7071067811865369,0.86400106427344,1.0,125.0,-5,1.2574334296829353
0.228,-1.1357731873080326,-1.0,-0.13577318730803262,1.0,125.0,-5,1.2574334296829353
0.229,0.041209366210092746,-0.7071067811865619,0.7483161473966546,1.0,125.0,-5,1.2574334296829353
0.23,3.794316305958759,-2.3028930649699535e-14,3.794316305958782,1.0,125.0,-5,1.2574334296829353
0.231,-1.4048177142855602,0.7071067811865495,-2.1119244954721097,1.0,125.0,-5,1.2574334296829353
0.232,0.4629425729143313,1.0,-0.5370574270856687,1.0,125.0,-5,1.2574334296829353
0.233,0.7973713616530429,0.7071067811865495,0.09026458046649344,1.0,125.0,-5,1.2574334296829353
0.234,-0.9976365643777585,5.387826935611766e-15,-0.9976365643777639,1.0,125.0,-5,1.2574334296829353
0.23500000000000001,-1.963475548213864,-0.7071067811865418,-1.256368767027322,1.0,125.0,-5,1.2574334296829353
0.23600000000000002,-0.9601203180227788,-1.0,0.03987968197722127,1.0,125.0,-5,1.2574334296829353
0.23700000000000002,-0.7143183894907361,-0.707106781186557,-0.007211608304179137,1.0,125.0,-5,1.2574334296829353
0.23800000000000002,-0.4044043537766024,-1.6168432651928003e-14,-0.40440435377658623,1.0,125.0,-5,1.2574334296829353
0.23900000000000002,0.7158620856906026,0.7071067811865341,0.008755304504068518,1.0,125.0,-5,1.2574334296829353
0.24,0.9559267667587056,1.0,-0.04407323324129443,1.0,125.0,-5,1.2574334296829353
0.241,-0.06529583466189892,0.7071067811865647,-0.7724026158484636,1.0,125.0,-5,1.2574334296829353
0.242,0.014783109601733775,2.694903836824424e-14,0.014783109601706826,1.0,125.0,-5,1.2574334296829353
0.243,-0.46158482955222185,-0.7071067811865266,0.24552195163430474,1.0,125.0,-5,1.2574334296829353
0.244,-2.95507757595976,-1.0,-1.9550775759597603,1.0,125.0,-5,1.2574334296829353
0.245,0.018572242265822436,-0.7071067811865723,0.7256790234523948,1.0,125.0,-5,1.2574334296829353
0.246,0.6507674773131347,-9.307934654156473e-15,0.650767477313144,1.0,125.0,-5,1.2574334296829353
0.247,0.5788430097714129,0.707106781186539,-0.1282637714151261,1.0,125.0,-5,1.2574334296829353
0.248,0.18879142954916817,1.0,-0.8112085704508318,1.0,125.0,-5,1.2574334296829353
0.249,-0.0323628823766986,0.7071067811865598,-0.7394696635632584,1.0,125.0,-5,1.2574334296829353
0.25,2.049231090718922,2.008854037047271e-14,2.049231090718902,1.0,125.0,-5,1.2574334296829353
0.251,0.4432367121063,-0.7071067811865314,1.1503434932928314,1.0,125.0,-5,1.2574334296829353
0.252,-1.8976759463846635,-1.0,-0.8976759463846634,1.0,125.0,-5,1.2574334296829353
0.253,-0.8780264513335609,-0.7071067811865674,-0.1709196701469935,1.0,125.0,-5,1.2574334296829353
0.254,0.3663831022825698,-3.086914608678895e-14,0.3663831022826007,1.0,125.0,-5,1.2574334296829353
0.255,-0.012202897587784922,0.7071067811865439,-0.7193096787743288,1.0,125.0,-5,1.2574334296829353
0.256,0.466526876777298,1.0,-0.533473123222702,1.0,125.0,-5,1.2574334296829353
0.257,0.8839978438343891,0.707106781186555,0.17689106264783402,1.0,125.0,-5,1.2574334296829353
0.258,1.4470383068522108,1.322804237270118e-14,1.4470383068521975,1.0,125.0,-5,1.2574334296829353
0.259,-0.5188110650351591,-0.7071067811865362,0.1882957161513772,1.0,125.0,-5,1.2574334296829353
0.26,-1.0177857554916236,-1.0,-0.017785755491623572,1.0,125.0,-5,1.2574334296829353
0.261,-1.3579416279520644,-0.7071067811865626,-0.6508348467655019,1.0,125.0,-5,1.2574334296829353
0.262,0.23559099945742906,-2.400864808901742e-14,0.23559099945745307,1.0,125.0,-5,1.2574334296829353
0.263,-0.5845886592769032,0.7071067811865488,-1.291695440463452,1.0,125.0,-5,1.2574334296829353
0.264,0.3952424390585285,1.0,-0.6047575609414715,1.0,125.0,-5,1.2574334296829353
0.265,0.7147177609995008,0.7071067811865501,0.007610979812950622,1.0,125.0,-5,1.2574334296829353
0.266,-0.2680989199106231,6.367544374929648e-15,-0.2680989199106295,1.0,125.0,-5,1.2574334296829353
